姓名,付款人,用户(下单人),订单类型,日期,退款日期,打单重量,结算重量,重量差,金额,超重金额,团长利润,利润公式,价格方案,订单号,快递公司,物流单号,邮寄物品,发往,说明
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-24 10:50:38,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915236888744878080,极兔快递,JT0016245655311,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 21:09:28,,3,0.2,2,10.00,0.00,5.50,55% ,2,1915030237383413760,极兔快递,JT0016243416152,生活用品,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 20:04:59,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915014011965853696,极兔快递,JT0016242097808,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 19:52:29,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915010866699227136,极兔快递,JT0016238406878,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 19:51:08,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1915010529359745024,极兔快递,JT0016242945689,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 19:27:35,2025-04-23 11:27:55,1,,,6.00,,0.00,,2,1915004601461821440,极兔快递,,服饰,浙江省,已全额退款
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 19:20:33,,1,0.57,0,6.00,0.00,2.80,6-3.2,2,1915002828173004800,极兔快递,JT0016242215066,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 19:12:07,,1,1.08,-1,6.00,0.00,2.80,6-3.2,2,1915000704139710464,极兔快递,JT0016239892488,其他,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 18:58:52,,1,0.22,0,6.00,0.00,2.80,6-3.2,2,1914997374453731328,极兔快递,JT0016241652542,服饰,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 18:57:34,,1,0.52,0,6.00,0.00,2.80,6-3.2,2,1914997042294214656,极兔快递,JT0016242975910,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 18:26:58,,2,1.92,0,8.00,0.00,4.08,51% ,2,1914989346463600640,极兔快递,JT0016241549284,数码产品,陕西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 16:42:36,,1,0.24,0,6.00,0.00,2.80,6-3.2,2,1914963076010921984,极兔快递,JT0016238112237,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 16:38:41,,1,0.62,0,6.00,0.00,2.80,6-3.2,2,1914962097198780416,极兔快递,JT0016239877175,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 16:29:18,,1,0.63,0,6.00,0.00,2.80,6-3.2,2,1914959730130735104,极兔快递,JT0016237580171,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 15:54:38,,1,0.22,0,6.00,0.00,2.80,6-3.2,2,1914951008021041152,极兔快递,JT0016238209977,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 15:23:47,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914943227704561664,极兔快递,JT0016235373207,服饰,河北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 15:20:44,,1,0.39,0,6.00,0.00,2.80,6-3.2,2,1914942476886396928,极兔快递,JT0016234406612,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 13:38:13,,1,0.47,0,6.00,0.00,2.80,6-3.2,2,1914916678628462592,极兔快递,JT0016235715283,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 12:33:32,,1,0.27,0,7.00,0.00,2.80,6-3.2,2,1914900393454653440,极兔快递,JT0016234553492,其他,上海市,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 12:29:30,,1,0.38,0,6.00,0.00,2.80,6-3.2,2,1914899384141533184,极兔快递,JT0016232449841,服饰,河北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 12:27:29,,1,0.23,0,6.00,0.00,2.80,6-3.2,2,1914898879155720192,极兔快递,JT0016233575731,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 12:07:23,,1,0.45,0,6.00,0.00,2.80,6-3.2,2,1914893813732528128,极兔快递,JT0016231703056,其他,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 11:32:31,,1,0.61,0,6.00,0.00,2.80,6-3.2,2,1914885043518361600,极兔快递,JT0016232851368,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 10:45:10,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914873127622332416,极兔快递,JT0016230063409,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 10:44:00,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914872838840307712,极兔快递,JT0016225718024,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 10:38:32,,1,1.73,-1,6.00,0.00,2.80,6-3.2,2,1914871433643610112,极兔快递,JT0016226255432,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 10:35:59,,2,1.55,0,8.00,0.00,4.08,51% ,2,1914870813637398528,极兔快递,JT0016229623360,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-23 10:16:02,,1,0.91,0,6.00,0.00,2.80,6-3.2,2,1914865797837017088,极兔快递,JT0016219599239,服饰,河北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 20:14:19,,1,0.27,0,6.00,0.00,2.80,6-3.2,2,1914653957639032832,极兔快递,JT0016223068765,服饰,河南省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 20:13:23,,1,0.51,0,6.00,0.00,2.80,6-3.2,2,1914653736993476608,极兔快递,JT0016223615839,服饰,江西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 20:09:41,,1,0.85,0,6.00,0.00,2.80,6-3.2,2,1914652806495522816,极兔快递,JT0016226180264,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 19:48:03,,1,0.33,0,6.00,0.00,2.80,6-3.2,2,1914647360158224384,极兔快递,JT0016226696819,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 19:18:35,,1,0.33,0,6.00,0.00,2.80,6-3.2,2,1914639945559887872,极兔快递,JT0016215843726,其他,河北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 19:01:31,,1,0.5,0,6.00,0.00,2.80,6-3.2,2,1914635652106735616,极兔快递,JT0016223766943,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 18:18:01,,1,0.44,0,6.00,0.00,2.80,6-3.2,2,1914624683062251520,极兔快递,JT0016223173221,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 17:33:43,,1,0.26,0,6.00,0.00,2.80,6-3.2,2,1914613554621632512,极兔快递,JT0016221353777,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 17:24:13,,1,0.45,0,6.00,0.00,2.80,6-3.2,2,1914611155022565376,极兔快递,JT0016213722865,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 17:21:57,,1,0.34,0,6.00,0.00,2.80,6-3.2,2,1914610586807619584,极兔快递,JT0016224679236,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 17:16:32,,1,0.97,0,6.00,0.00,2.80,6-3.2,2,1914609233217638400,极兔快递,JT0016223935555,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 17:14:28,,1,0.4,0,6.00,0.00,2.80,6-3.2,2,1914608685508644864,极兔快递,JT0016223858494,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:29:50,,1.1,1.11,0,8.00,0.00,4.08,51% ,2,1914597476797435904,极兔快递,JT0016221779891,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:26:58,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914596756824182784,极兔快递,JT0016221701458,服饰,湖北省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:25:21,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914596350559703040,极兔快递,JT0016221423512,服饰,安徽省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:24:12,,1,0.28,0,6.00,0.00,2.80,6-3.2,2,1914596063497342976,极兔快递,JT0016222337848,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:23:04,,1,0.91,0,6.00,0.00,2.80,6-3.2,2,1914595773696102400,极兔快递,JT0016222503803,服饰,江西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:21:22,,1,0.34,0,6.00,0.00,2.80,6-3.2,2,1914595347106025472,极兔快递,JT0016219011217,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:18:14,,1,0.52,0,6.00,0.00,2.80,6-3.2,2,1914594558870474752,极兔快递,JT0016214734803,服饰,浙江省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:13:31,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914593008844460032,极兔快递,JT0016222309437,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:11:09,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914592775565660160,极兔快递,JT0016222112809,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:09:47,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914592429556551680,极兔快递,JT0016221249960,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:08:08,,1,0.42,0,6.00,0.00,2.80,6-3.2,2,1914592017386491904,极兔快递,JT0016222385567,服饰,山东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 16:05:38,,1,0.34,0,6.00,0.00,2.80,6-3.2,2,1914591382700216320,极兔快递,JT0016220783865,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 13:50:59,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914557503461314560,极兔快递,JT0016218649527,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 12:53:49,,1,0.22,0,6.00,0.00,2.80,6-3.2,2,1914543115576725504,极兔快递,JT0016217233659,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 10:26:12,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914505966609420288,极兔快递,JT0016214766760,服饰,广东省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 10:20:54,,1,0.24,0,6.00,0.00,2.80,6-3.2,2,1914504631214329856,极兔快递,JT0016214202868,服饰,福建省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 10:02:38,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914500032231297024,极兔快递,JT0016214313084,服饰,江苏省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-22 09:11:25,,1,0.2,0,6.00,0.00,2.80,6-3.2,2,1914487149434949632,极兔快递,JT0016205862679,文件,陕西省,
慧泽山庄_站点-慧泽山庄,慧泽山庄,慧泽山庄,快递,2025-04-21 20:42:55,,11,10.63,0,33.00,12.00,16.50,50% ,2,1914298750161833984,极兔快递,JT0016205932686,食品,陕西省,
